kabupaten_kota,kecamatan,desa_kelurahan,status,jenis_kelamin,jumlah_penduduk,tahun
KABUPATEN BANDUNG BARAT,LEMBANG,LANGENSARI,DESA,PEREMPUAN,6780,2020
KABUPATEN BANDUNG BARAT,LEMBANG,KAYUAMBON,DESA,LAKI-LAKI,4739,2020
KABUPATEN BANDUNG BARAT,LEMBANG,KAYUAMBON,DESA,PEREMPUAN,4538,2020
KABUPATEN BANDUNG BARAT,LEMBANG,LEMBANG,DESA,LAKI-LAKI,8178,2020
KABUPATEN BANDUNG BARAT,LEMBANG,LEMBANG,DESA,PEREMPUAN,7909,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIKAHURIPAN,DESA,LAKI-LAKI,6301,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIKAHURIPAN,DESA,PEREMPUAN,5899,2020
KABUPATEN BANDUNG BARAT,LEMBANG,SUKAJAYA,DESA,LAKI-LAKI,6578,2020
KABUPATEN BANDUNG BARAT,LEMBANG,SUKAJAYA,DESA,PEREMPUAN,6400,2020
KABUPATEN BANDUNG BARAT,LEMBANG,JAYAGIRI,DESA,LAKI-LAKI,9658,2020
KABUPATEN BANDUNG BARAT,LEMBANG,JAYAGIRI,DESA,PEREMPUAN,9403,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIBOGO,DESA,LAKI-LAKI,6264,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIBOGO,DESA,PEREMPUAN,6051,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIKOLE,DESA,LAKI-LAKI,6924,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIKOLE,DESA,PEREMPUAN,6866,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIKIDANG,DESA,LAKI-LAKI,4106,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIKIDANG,DESA,PEREMPUAN,3991,2020
KABUPATEN BANDUNG BARAT,LEMBANG,WANGUNHARJA,DESA,LAKI-LAKI,4171,2020
KABUPATEN BANDUNG BARAT,LEMBANG,WANGUNHARJA,DESA,PEREMPUAN,4085,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIBODAS,DESA,LAKI-LAKI,5672,2020
KABUPATEN BANDUNG BARAT,LEMBANG,CIBODAS,DESA,PEREMPUAN,5579,2020
KABUPATEN BANDUNG BARAT,LEMBANG,SUNTENJAYA,DESA,LAKI-LAKI,4229,2020
KABUPATEN BANDUNG BARAT,LEMBANG,SUNTENJAYA,DESA,PEREMPUAN,4089,2020
KABUPATEN BANDUNG BARAT,CISARUA,PASIRHALANG,DESA,LAKI-LAKI,3232,2020
KABUPATEN BANDUNG BARAT,CISARUA,PASIRHALANG,DESA,PEREMPUAN,3241,2020
KABUPATEN BANDUNG BARAT,CISARUA,JAMBUDIPA,DESA,LAKI-LAKI,7250,2020
KABUPATEN BANDUNG BARAT,CISARUA,JAMBUDIPA,DESA,PEREMPUAN,6998,2020
KABUPATEN BANDUNG BARAT,CISARUA,PADAASIH,DESA,LAKI-LAKI,6537,2020
KABUPATEN BANDUNG BARAT,CISARUA,PADAASIH,DESA,PEREMPUAN,6237,2020
KABUPATEN BANDUNG BARAT,CISARUA,KERTAWANGI,DESA,LAKI-LAKI,6636,2020
KABUPATEN BANDUNG BARAT,CISARUA,KERTAWANGI,DESA,PEREMPUAN,6331,2020
KABUPATEN BANDUNG BARAT,CISARUA,TUGUMUKTI,DESA,LAKI-LAKI,3463,2020
KABUPATEN BANDUNG BARAT,CISARUA,TUGUMUKTI,DESA,PEREMPUAN,3401,2020
KABUPATEN BANDUNG BARAT,CISARUA,PASIRLANGU,DESA,LAKI-LAKI,5506,2020
KABUPATEN BANDUNG BARAT,CISARUA,PASIRLANGU,DESA,PEREMPUAN,5392,2020
KABUPATEN BANDUNG BARAT,CISARUA,CIPADA,DESA,LAKI-LAKI,3404,2020
KABUPATEN BANDUNG BARAT,CISARUA,CIPADA,DESA,PEREMPUAN,3391,2020
KABUPATEN BANDUNG BARAT,CISARUA,SADANGMEKAR,DESA,LAKI-LAKI,2906,2020
KABUPATEN BANDUNG BARAT,CISARUA,SADANGMEKAR,DESA,PEREMPUAN,2745,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,KANANGASARI,DESA,LAKI-LAKI,2580,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,KANANGASARI,DESA,PEREMPUAN,2539,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,MANDALASARI,DESA,LAKI-LAKI,5695,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,MANDALASARI,DESA,PEREMPUAN,5463,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,MEKARJAYA,DESA,LAKI-LAKI,4076,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,MEKARJAYA,DESA,PEREMPUAN,3869,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CIPADA,DESA,LAKI-LAKI,4108,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CIPADA,DESA,PEREMPUAN,3896,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,GANJARSARI,DESA,LAKI-LAKI,3748,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,GANJARSARI,DESA,PEREMPUAN,3481,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,MANDALAMUKTI,DESA,LAKI-LAKI,6522,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,MANDALAMUKTI,DESA,PEREMPUAN,6390,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CIPTAGUMATI,DESA,LAKI-LAKI,4616,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CIPTAGUMATI,DESA,PEREMPUAN,4599,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CIKALONG,DESA,LAKI-LAKI,6057,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CIKALONG,DESA,PEREMPUAN,5970,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,RENDE,DESA,LAKI-LAKI,6208,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,RENDE,DESA,PEREMPUAN,5899,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,PUTERAN,DESA,LAKI-LAKI,4253,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,PUTERAN,DESA,PEREMPUAN,4080,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,TENJOLAUT,DESA,LAKI-LAKI,4364,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,TENJOLAUT,DESA,PEREMPUAN,4290,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CISOMANG BARAT,DESA,LAKI-LAKI,5064,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,CISOMANG BARAT,DESA,PEREMPUAN,4827,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,WANGUNJAYA,DESA,LAKI-LAKI,3628,2020
KABUPATEN BANDUNG BARAT,CIKALONG WETAN,WANGUNJAYA,DESA,PEREMPUAN,3539,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,MARGALUYU,DESA,LAKI-LAKI,2163,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,MARGALUYU,DESA,PEREMPUAN,2027,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,NANGGELENG,KELURAHAN,LAKI-LAKI,4488,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,NANGGELENG,KELURAHAN,PEREMPUAN,4361,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SIRNARAJA,DESA,LAKI-LAKI,3536,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SIRNARAJA,DESA,PEREMPUAN,3414,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,JATIMEKAR,KELURAHAN,LAKI-LAKI,3234,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,JATIMEKAR,KELURAHAN,PEREMPUAN,3118,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,BOJONGMEKAR,DESA,LAKI-LAKI,2879,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,BOJONGMEKAR,DESA,PEREMPUAN,2806,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,NYENANG,DESA,LAKI-LAKI,2753,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,NYENANG,DESA,PEREMPUAN,2708,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,CIPEUNDEUY,DESA,LAKI-LAKI,3164,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,CIPEUNDEUY,DESA,PEREMPUAN,3033,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,MARGALAKSANA,DESA,LAKI-LAKI,5317,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,MARGALAKSANA,DESA,PEREMPUAN,5091,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SUKAHAJI,DESA,LAKI-LAKI,4022,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SUKAHAJI,DESA,PEREMPUAN,3779,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,CIHARASHAS,DESA,LAKI-LAKI,3667,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,CIHARASHAS,DESA,PEREMPUAN,3619,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SIRNAGALIH,DESA,LAKI-LAKI,3288,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SIRNAGALIH,DESA,PEREMPUAN,3170,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,CIROYOM,DESA,LAKI-LAKI,4334,2020
KABUPATEN BANDUNG BARAT,CIPEUNDEUY,CIROYOM,DESA,PEREMPUAN,4141,2020
KABUPATEN PANGANDARAN,CIMERAK,KERTAMUKTI,DESA,LAKI-LAKI,2890,2020
KABUPATEN PANGANDARAN,CIMERAK,KERTAMUKTI,DESA,PEREMPUAN,2818,2020
KABUPATEN PANGANDARAN,CIMERAK,CIPARANTI,DESA,LAKI-LAKI,1104,2020
KABUPATEN PANGANDARAN,CIMERAK,CIPARANTI,DESA,PEREMPUAN,1164,2020
KABUPATEN PANGANDARAN,CIMERAK,LEGOKJAWA,DESA,LAKI-LAKI,2298,2020
KABUPATEN PANGANDARAN,CIMERAK,LEGOKJAWA,DESA,PEREMPUAN,2213,2020
KABUPATEN PANGANDARAN,CIMERAK,MASAWAH,DESA,LAKI-LAKI,2289,2020
KABUPATEN PANGANDARAN,CIMERAK,MASAWAH,DESA,PEREMPUAN,2344,2020
KABUPATEN PANGANDARAN,CIMERAK,BATUMALANG,DESA,LAKI-LAKI,1594,2020
KABUPATEN PANGANDARAN,CIMERAK,BATUMALANG,DESA,PEREMPUAN,1571,2020
KABUPATEN PANGANDARAN,CIMERAK,CIMERAK,DESA,LAKI-LAKI,2259,2020
KABUPATEN PANGANDARAN,CIMERAK,CIMERAK,DESA,PEREMPUAN,2214,2020
KABUPATEN PANGANDARAN,CIMERAK,LIMUSGEDE,DESA,LAKI-LAKI,1661,2020
KABUPATEN PANGANDARAN,CIMERAK,LIMUSGEDE,DESA,PEREMPUAN,1758,2020
KABUPATEN PANGANDARAN,CIMERAK,KERTAHARJA,DESA,LAKI-LAKI,3397,2020
KABUPATEN PANGANDARAN,CIMERAK,KERTAHARJA,DESA,PEREMPUAN,3230,2020
KABUPATEN PANGANDARAN,CIMERAK,MEKARSARI,DESA,LAKI-LAKI,2078,2020
KABUPATEN PANGANDARAN,CIMERAK,MEKARSARI,DESA,PEREMPUAN,2010,2020
KABUPATEN PANGANDARAN,CIMERAK,SINDANGSARI,DESA,LAKI-LAKI,3008,2020
KABUPATEN PANGANDARAN,CIMERAK,SINDANGSARI,DESA,PEREMPUAN,3086,2020
KABUPATEN PANGANDARAN,CIMERAK,SUKAJAYA,DESA,LAKI-LAKI,2271,2020
KABUPATEN PANGANDARAN,CIMERAK,SUKAJAYA,DESA,PEREMPUAN,2276,2020
KABUPATEN PANGANDARAN,CIJULANG,CIAKAR,DESA,LAKI-LAKI,1259,2020
KABUPATEN PANGANDARAN,CIJULANG,CIAKAR,DESA,PEREMPUAN,1285,2020
KABUPATEN PANGANDARAN,CIJULANG,CIBANTEN,DESA,LAKI-LAKI,1341,2020
KABUPATEN PANGANDARAN,CIJULANG,CIBANTEN,DESA,PEREMPUAN,1416,2020
KABUPATEN PANGANDARAN,CIJULANG,KERTAYASA,DESA,LAKI-LAKI,2083,2020
KABUPATEN PANGANDARAN,CIJULANG,KERTAYASA,DESA,PEREMPUAN,2149,2020
KABUPATEN PANGANDARAN,CIJULANG,BATUKARAS,DESA,LAKI-LAKI,2621,2020
KABUPATEN PANGANDARAN,CIJULANG,BATUKARAS,DESA,PEREMPUAN,2669,2020
KABUPATEN PANGANDARAN,CIJULANG,CIJULANG,DESA,LAKI-LAKI,3102,2020
KABUPATEN PANGANDARAN,CIJULANG,CIJULANG,DESA,PEREMPUAN,3197,2020
KABUPATEN PANGANDARAN,CIJULANG,KONDANGJAJAR,DESA,LAKI-LAKI,1826,2020
KABUPATEN PANGANDARAN,CIJULANG,KONDANGJAJAR,DESA,PEREMPUAN,1788,2020
KABUPATEN PANGANDARAN,CIJULANG,MARGACINTA,DESA,LAKI-LAKI,1519,2020
KABUPATEN PANGANDARAN,CIJULANG,MARGACINTA,DESA,PEREMPUAN,1659,2020
KABUPATEN PANGANDARAN,CIGUGUR,KERTAJAYA,DESA,LAKI-LAKI,2092,2020
KABUPATEN PANGANDARAN,CIGUGUR,KERTAJAYA,DESA,PEREMPUAN,1941,2020
KABUPATEN PANGANDARAN,CIGUGUR,BUNISARI,DESA,LAKI-LAKI,1584,2020
KABUPATEN PANGANDARAN,CIGUGUR,BUNISARI,DESA,PEREMPUAN,1591,2020
KABUPATEN PANGANDARAN,CIGUGUR,CIMINDI,DESA,LAKI-LAKI,1977,2020
KABUPATEN PANGANDARAN,CIGUGUR,CIMINDI,DESA,PEREMPUAN,2081,2020
KABUPATEN PANGANDARAN,CIGUGUR,CIGUGUR,DESA,LAKI-LAKI,1852,2020
KABUPATEN PANGANDARAN,CIGUGUR,CIGUGUR,DESA,PEREMPUAN,1768,2020
KABUPATEN PANGANDARAN,CIGUGUR,CAMPAKA,DESA,LAKI-LAKI,1660,2020
KABUPATEN PANGANDARAN,CIGUGUR,CAMPAKA,DESA,PEREMPUAN,1642,2020
KABUPATEN PANGANDARAN,CIGUGUR,PAGERBUMI,DESA,LAKI-LAKI,1094,2020
KABUPATEN PANGANDARAN,CIGUGUR,PAGERBUMI,DESA,PEREMPUAN,1020,2020
KABUPATEN PANGANDARAN,CIGUGUR,HARUM MANDALA,DESA,LAKI-LAKI,1453,2020
KABUPATEN PANGANDARAN,CIGUGUR,HARUM MANDALA,DESA,PEREMPUAN,1314,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,JADIMULYA,DESA,LAKI-LAKI,1452,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,JADIMULYA,DESA,PEREMPUAN,1471,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BANGUNKARYA,DESA,LAKI-LAKI,1079,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BANGUNKARYA,DESA,PEREMPUAN,1060,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,SUKAMULYA,DESA,LAKI-LAKI,1026,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,SUKAMULYA,DESA,PEREMPUAN,1004,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,JADIKARYA,DESA,LAKI-LAKI,1448,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,JADIKARYA,DESA,PEREMPUAN,1475,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BUNGURAYA,DESA,LAKI-LAKI,1455,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BUNGURAYA,DESA,PEREMPUAN,1398,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BOJONG,DESA,LAKI-LAKI,1061,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BOJONG,DESA,PEREMPUAN,1030,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,KARANGKAMIRI,DESA,LAKI-LAKI,3083,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,KARANGKAMIRI,DESA,PEREMPUAN,3017,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,CISARUA,DESA,LAKI-LAKI,1451,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,CISARUA,DESA,PEREMPUAN,1408,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,CIMANGGU,DESA,LAKI-LAKI,1892,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,CIMANGGU,DESA,PEREMPUAN,1915,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BANGUNJAYA,DESA,LAKI-LAKI,2464,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BANGUNJAYA,DESA,PEREMPUAN,2383,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,LANGKAPLANCAR,DESA,LAKI-LAKI,2560,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,LANGKAPLANCAR,DESA,PEREMPUAN,2431,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,JAYASARI,DESA,LAKI-LAKI,1780,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,JAYASARI,DESA,PEREMPUAN,1663,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,PANGKALAN,DESA,LAKI-LAKI,2406,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,PANGKALAN,DESA,PEREMPUAN,2384,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BOJONGKONDANG,DESA,LAKI-LAKI,2122,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,BOJONGKONDANG,DESA,PEREMPUAN,2083,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,MEKARWANGI,DESA,LAKI-LAKI,808,2020
KABUPATEN PANGANDARAN,LANGKAPLANCAR,MEKARWANGI,DESA,PEREMPUAN,773,2020
KABUPATEN PANGANDARAN,PARIGI,KARANGJALADRI,DESA,LAKI-LAKI,2655,2020
KABUPATEN PANGANDARAN,PARIGI,KARANGJALADRI,DESA,PEREMPUAN,2608,2020
KABUPATEN PANGANDARAN,PARIGI,PARIGI,DESA,LAKI-LAKI,2565,2020
KABUPATEN PANGANDARAN,PARIGI,PARIGI,DESA,PEREMPUAN,2644,2020
KABUPATEN PANGANDARAN,PARIGI,KARANGBENDA,DESA,LAKI-LAKI,2695,2020
KABUPATEN PANGANDARAN,PARIGI,KARANGBENDA,DESA,PEREMPUAN,2842,2020
KABUPATEN PANGANDARAN,PARIGI,CILIANG,DESA,LAKI-LAKI,1610,2020
KABUPATEN PANGANDARAN,PARIGI,CILIANG,DESA,PEREMPUAN,1576,2020
KABUPATEN PANGANDARAN,PARIGI,CIBENDA,DESA,LAKI-LAKI,3805,2020
KABUPATEN PANGANDARAN,PARIGI,CIBENDA,DESA,PEREMPUAN,3864,2020
KABUPATEN PANGANDARAN,PARIGI,BOJONG,DESA,LAKI-LAKI,1737,2020
KABUPATEN PANGANDARAN,PARIGI,BOJONG,DESA,PEREMPUAN,1800,2020
KABUPATEN PANGANDARAN,PARIGI,SELASARI,DESA,LAKI-LAKI,2368,2020
KABUPATEN PANGANDARAN,PARIGI,SELASARI,DESA,PEREMPUAN,2439,2020
KABUPATEN PANGANDARAN,PARIGI,CINTARATU,DESA,LAKI-LAKI,1749,2020
KABUPATEN PANGANDARAN,PARIGI,CINTARATU,DESA,PEREMPUAN,1753,2020
KABUPATEN PANGANDARAN,PARIGI,CINTAKARYA,DESA,LAKI-LAKI,1847,2020
KABUPATEN PANGANDARAN,PARIGI,CINTAKARYA,DESA,PEREMPUAN,1891,2020
KABUPATEN PANGANDARAN,PARIGI,PARAKANMANGGU,DESA,LAKI-LAKI,1923,2020
KABUPATEN PANGANDARAN,PARIGI,PARAKANMANGGU,DESA,PEREMPUAN,1968,2020
KABUPATEN PANGANDARAN,SIDAMULIH,SUKARESIK,DESA,LAKI-LAKI,2637,2020
KABUPATEN PANGANDARAN,SIDAMULIH,SUKARESIK,DESA,PEREMPUAN,2754,2020
KABUPATEN PANGANDARAN,SIDAMULIH,CIKEMBULAN,DESA,LAKI-LAKI,2312,2020
KABUPATEN PANGANDARAN,SIDAMULIH,CIKEMBULAN,DESA,PEREMPUAN,2378,2020
KABUPATEN PANGANDARAN,SIDAMULIH,PAJATEN,DESA,LAKI-LAKI,2684,2020
KABUPATEN PANGANDARAN,SIDAMULIH,PAJATEN,DESA,PEREMPUAN,2673,2020
KABUPATEN PANGANDARAN,SIDAMULIH,SIDAMULIH,DESA,LAKI-LAKI,2331,2020
KABUPATEN PANGANDARAN,SIDAMULIH,SIDAMULIH,DESA,PEREMPUAN,2279,2020
KABUPATEN PANGANDARAN,SIDAMULIH,CIKALONG,DESA,LAKI-LAKI,1551,2020
KABUPATEN PANGANDARAN,SIDAMULIH,CIKALONG,DESA,PEREMPUAN,1630,2020
KABUPATEN PANGANDARAN,SIDAMULIH,KERSARATU,DESA,LAKI-LAKI,1278,2020
KABUPATEN PANGANDARAN,SIDAMULIH,KERSARATU,DESA,PEREMPUAN,1272,2020
KABUPATEN PANGANDARAN,SIDAMULIH,KALIJATI,DESA,LAKI-LAKI,2029,2020
KABUPATEN PANGANDARAN,SIDAMULIH,KALIJATI,DESA,PEREMPUAN,1949,2020
KABUPATEN PANGANDARAN,PANGANDARAN,WONOHARJO,DESA,LAKI-LAKI,5295,2020
KABUPATEN PANGANDARAN,PANGANDARAN,WONOHARJO,DESA,PEREMPUAN,5326,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PANANJUNG,DESA,LAKI-LAKI,4269,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PANANJUNG,DESA,PEREMPUAN,4290,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PANGANDARAN,DESA,LAKI-LAKI,5119,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PANGANDARAN,DESA,PEREMPUAN,5001,2020
KABUPATEN PANGANDARAN,PANGANDARAN,BABAKAN,DESA,LAKI-LAKI,6123,2020
KABUPATEN PANGANDARAN,PANGANDARAN,BABAKAN,DESA,PEREMPUAN,6049,2020
KABUPATEN PANGANDARAN,PANGANDARAN,SUKAHURIP,DESA,LAKI-LAKI,1975,2020
KABUPATEN PANGANDARAN,PANGANDARAN,SUKAHURIP,DESA,PEREMPUAN,1957,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PURBAHAYU,DESA,LAKI-LAKI,2069,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PURBAHAYU,DESA,PEREMPUAN,2012,2020
KABUPATEN PANGANDARAN,PANGANDARAN,SIDOMULYO,DESA,LAKI-LAKI,3538,2020
KABUPATEN PANGANDARAN,PANGANDARAN,SIDOMULYO,DESA,PEREMPUAN,3400,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PAGERGUNUNG,DESA,LAKI-LAKI,1198,2020
KABUPATEN PANGANDARAN,PANGANDARAN,PAGERGUNUNG,DESA,PEREMPUAN,1255,2020
KABUPATEN PANGANDARAN,KALIPUCANG,PUTRAPINGGAN,DESA,LAKI-LAKI,2562,2020
KABUPATEN PANGANDARAN,KALIPUCANG,PUTRAPINGGAN,DESA,PEREMPUAN,2539,2020
KABUPATEN PANGANDARAN,KALIPUCANG,EMPLAK,DESA,LAKI-LAKI,1367,2020
KABUPATEN PANGANDARAN,KALIPUCANG,EMPLAK,DESA,PEREMPUAN,1339,2020
KABUPATEN PANGANDARAN,KALIPUCANG,BAGOLO,DESA,LAKI-LAKI,1689,2020
KABUPATEN PANGANDARAN,KALIPUCANG,BAGOLO,DESA,PEREMPUAN,1642,2020
KABUPATEN PANGANDARAN,KALIPUCANG,PAMOTAN,DESA,LAKI-LAKI,2179,2020
KABUPATEN PANGANDARAN,KALIPUCANG,PAMOTAN,DESA,PEREMPUAN,2183,2020
KABUPATEN PANGANDARAN,KALIPUCANG,KALIPUCANG,DESA,LAKI-LAKI,2911,2020
KABUPATEN PANGANDARAN,KALIPUCANG,KALIPUCANG,DESA,PEREMPUAN,2959,2020
KABUPATEN PANGANDARAN,KALIPUCANG,CIBULUH,DESA,LAKI-LAKI,1569,2020
KABUPATEN PANGANDARAN,KALIPUCANG,CIBULUH,DESA,PEREMPUAN,1516,2020
KABUPATEN PANGANDARAN,KALIPUCANG,BANJARHARJA,DESA,LAKI-LAKI,3385,2020
KABUPATEN PANGANDARAN,KALIPUCANG,BANJARHARJA,DESA,PEREMPUAN,3321,2020
KABUPATEN PANGANDARAN,KALIPUCANG,TUNGGILIS,DESA,LAKI-LAKI,2627,2020
KABUPATEN PANGANDARAN,KALIPUCANG,TUNGGILIS,DESA,PEREMPUAN,2552,2020
KABUPATEN PANGANDARAN,KALIPUCANG,CIPARAKAN,DESA,LAKI-LAKI,1314,2020
KABUPATEN PANGANDARAN,KALIPUCANG,CIPARAKAN,DESA,PEREMPUAN,1335,2020
KABUPATEN PANGANDARAN,PADAHERANG,PANYUTRAN,DESA,LAKI-LAKI,1490,2020
KABUPATEN PANGANDARAN,PADAHERANG,PANYUTRAN,DESA,PEREMPUAN,1435,2020
KABUPATEN PANGANDARAN,PADAHERANG,BOJONGSARI,DESA,LAKI-LAKI,1176,2020
KABUPATEN PANGANDARAN,PADAHERANG,BOJONGSARI,DESA,PEREMPUAN,1208,2020
KABUPATEN PANGANDARAN,PADAHERANG,CIGANJENG,DESA,LAKI-LAKI,2204,2020
KABUPATEN PANGANDARAN,PADAHERANG,CIGANJENG,DESA,PEREMPUAN,2199,2020
KABUPATEN PANGANDARAN,PADAHERANG,SUKANAGARA,DESA,LAKI-LAKI,3681,2020
KABUPATEN PANGANDARAN,PADAHERANG,SUKANAGARA,DESA,PEREMPUAN,3639,2020
KABUPATEN PANGANDARAN,PADAHERANG,SINDANGWANGI,DESA,LAKI-LAKI,2131,2020
KABUPATEN PANGANDARAN,PADAHERANG,SINDANGWANGI,DESA,PEREMPUAN,2169,2020
KABUPATEN PANGANDARAN,PADAHERANG,KARANGSARI,DESA,LAKI-LAKI,2647,2020
KABUPATEN PANGANDARAN,PADAHERANG,KARANGSARI,DESA,PEREMPUAN,2643,2020
KABUPATEN PANGANDARAN,PADAHERANG,PALEDAH,DESA,LAKI-LAKI,3185,2020
KABUPATEN PANGANDARAN,PADAHERANG,PALEDAH,DESA,PEREMPUAN,3143,2020
KABUPATEN PANGANDARAN,PADAHERANG,MARUYUNG SARI,DESA,LAKI-LAKI,3331,2020
KABUPATEN PANGANDARAN,PADAHERANG,MARUYUNG SARI,DESA,PEREMPUAN,3359,2020
KABUPATEN PANGANDARAN,PADAHERANG,KARANGPAWITAN,DESA,LAKI-LAKI,3937,2020
KABUPATEN PANGANDARAN,PADAHERANG,KARANGPAWITAN,DESA,PEREMPUAN,3850,2020
KABUPATEN PANGANDARAN,PADAHERANG,PADAHERANG,DESA,LAKI-LAKI,3550,2020
KABUPATEN PANGANDARAN,PADAHERANG,PADAHERANG,DESA,PEREMPUAN,3539,2020
KABUPATEN PANGANDARAN,PADAHERANG,KEDUNGWULUH,DESA,LAKI-LAKI,1988,2020
KABUPATEN PANGANDARAN,PADAHERANG,KEDUNGWULUH,DESA,PEREMPUAN,2001,2020
KABUPATEN PANGANDARAN,PADAHERANG,KARANGMULYA,DESA,LAKI-LAKI,2285,2020
