id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,status_pemerintahan,jenis_kelamin,jumlah_penduduk,satuan,tahun
2969,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030005,TEGALEGA,32.05.31,BUNGBULANG,32.05.31.2004,TEGALLEGA,DESA,LAKI-LAKI,1212,JIWA,2019
2970,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030005,TEGALEGA,32.05.31,BUNGBULANG,32.05.31.2004,TEGALLEGA,DESA,PEREMPUAN,1143,JIWA,2019
2971,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030006,WANGUNJAYA,32.05.31,BUNGBULANG,32.05.31.2011,WANGUNJAYA,DESA,LAKI-LAKI,2007,JIWA,2019
2972,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030006,WANGUNJAYA,32.05.31,BUNGBULANG,32.05.31.2011,WANGUNJAYA,DESA,PEREMPUAN,1842,JIWA,2019
2973,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030007,MEKARJAYA,32.05.31,BUNGBULANG,32.05.31.2009,MEKARJAYA,DESA,LAKI-LAKI,2827,JIWA,2019
2974,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030007,MEKARJAYA,32.05.31,BUNGBULANG,32.05.31.2009,MEKARJAYA,DESA,PEREMPUAN,2723,JIWA,2019
2975,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030008,HANJUANG,32.05.31,BUNGBULANG,32.05.31.2002,HANJUANG,DESA,LAKI-LAKI,1580,JIWA,2019
2976,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030008,HANJUANG,32.05.31,BUNGBULANG,32.05.31.2002,HANJUANG,DESA,PEREMPUAN,1487,JIWA,2019
2977,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030009,MARGALAKSANA,32.05.31,BUNGBULANG,32.05.31.2006,MARGALAKSANA,DESA,LAKI-LAKI,1483,JIWA,2019
2978,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030009,MARGALAKSANA,32.05.31,BUNGBULANG,32.05.31.2006,MARGALAKSANA,DESA,PEREMPUAN,1458,JIWA,2019
2979,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030010,GUNAMEKAR,32.05.31,BUNGBULANG,32.05.31.2003,GUNAMEKAR,DESA,LAKI-LAKI,1739,JIWA,2019
2980,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030010,GUNAMEKAR,32.05.31,BUNGBULANG,32.05.31.2003,GUNAMEKAR,DESA,PEREMPUAN,1519,JIWA,2019
2981,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030011,BUNGBULANG,32.05.31,BUNGBULANG,32.05.31.2001,BUNGBULANG,DESA,LAKI-LAKI,3845,JIWA,2019
2982,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030011,BUNGBULANG,32.05.31,BUNGBULANG,32.05.31.2001,BUNGBULANG,DESA,PEREMPUAN,3797,JIWA,2019
2983,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030012,CIHIKEU,32.05.31,BUNGBULANG,32.05.31.2010,CIHIKEU,DESA,LAKI-LAKI,3068,JIWA,2019
2984,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030012,CIHIKEU,32.05.31,BUNGBULANG,32.05.31.2010,CIHIKEU,DESA,PEREMPUAN,2758,JIWA,2019
2985,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030013,BOJONG,32.05.31,BUNGBULANG,32.05.31.2007,BOJONG,DESA,LAKI-LAKI,2021,JIWA,2019
2986,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030013,BOJONG,32.05.31,BUNGBULANG,32.05.31.2007,BOJONG,DESA,PEREMPUAN,2018,JIWA,2019
2987,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030014,MEKARBAKTI,32.05.31,BUNGBULANG,32.05.31.2005,MEKARBAKTI,DESA,LAKI-LAKI,1724,JIWA,2019
2988,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030014,MEKARBAKTI,32.05.31,BUNGBULANG,32.05.31.2005,MEKARBAKTI,DESA,PEREMPUAN,1587,JIWA,2019
2989,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030015,GUNUNG JAMPANG,32.05.31,BUNGBULANG,32.05.31.2012,GUNUNG JAMPANG,DESA,LAKI-LAKI,1039,JIWA,2019
2990,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030015,GUNUNG JAMPANG,32.05.31,BUNGBULANG,32.05.31.2012,GUNUNG JAMPANG,DESA,PEREMPUAN,816,JIWA,2019
2991,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030016,HEGARMANAH,32.05.31,BUNGBULANG,32.05.31.2013,HEGARMANAH,KELURAHAN,LAKI-LAKI,1364,JIWA,2019
2992,32,JAWA BARAT,3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030016,HEGARMANAH,32.05.31,BUNGBULANG,32.05.31.2013,HEGARMANAH,KELURAHAN,PEREMPUAN,1307,JIWA,2019
2993,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031001,KARANGWANGI,32.05.32,MEKARMUKTI,32.05.32.2002,KARANGWANGI,DESA,LAKI-LAKI,1100,JIWA,2019
2994,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031001,KARANGWANGI,32.05.32,MEKARMUKTI,32.05.32.2002,KARANGWANGI,DESA,PEREMPUAN,1086,JIWA,2019
2995,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031002,CIJAYANA,32.05.32,MEKARMUKTI,32.05.32.2004,CIJAYANA,DESA,LAKI-LAKI,2092,JIWA,2019
2996,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031002,CIJAYANA,32.05.32,MEKARMUKTI,32.05.32.2004,CIJAYANA,DESA,PEREMPUAN,2070,JIWA,2019
2997,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031003,MEKARMUKTI,32.05.32,MEKARMUKTI,32.05.32.2001,MEKARMUKTI,DESA,LAKI-LAKI,3503,JIWA,2019
2998,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031003,MEKARMUKTI,32.05.32,MEKARMUKTI,32.05.32.2001,MEKARMUKTI,DESA,PEREMPUAN,3343,JIWA,2019
2999,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031004,JAGABAYA,32.05.32,MEKARMUKTI,32.05.32.2003,JAYABAYA,DESA,LAKI-LAKI,2120,JIWA,2019
3000,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031004,JAGABAYA,32.05.32,MEKARMUKTI,32.05.32.2003,JAYABAYA,DESA,PEREMPUAN,2080,JIWA,2019
3001,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031005,MEKARSARI,32.05.32,MEKARMUKTI,32.05.32.2005,MEKARSARI,DESA,LAKI-LAKI,3518,JIWA,2019
3002,32,JAWA BARAT,3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031005,MEKARSARI,32.05.32,MEKARMUKTI,32.05.32.2005,MEKARSARI,DESA,PEREMPUAN,3292,JIWA,2019
3003,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040001,LINGGARJATI,32.05.34,PAMULIHAN,32.05.34.2005,LINGGARJATI,DESA,LAKI-LAKI,1495,JIWA,2019
3004,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040001,LINGGARJATI,32.05.34,PAMULIHAN,32.05.34.2005,LINGGARJATI,DESA,PEREMPUAN,1503,JIWA,2019
3005,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040002,GARUMUKTI,32.05.34,PAMULIHAN,32.05.34.2002,GARUMUKTI,DESA,LAKI-LAKI,1169,JIWA,2019
3006,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040002,GARUMUKTI,32.05.34,PAMULIHAN,32.05.34.2002,GARUMUKTI,DESA,PEREMPUAN,1175,JIWA,2019
3007,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040003,PANAWA,32.05.34,PAMULIHAN,32.05.34.2003,PANAWA,DESA,LAKI-LAKI,848,JIWA,2019
3008,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040003,PANAWA,32.05.34,PAMULIHAN,32.05.34.2003,PANAWA,DESA,PEREMPUAN,854,JIWA,2019
3009,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040004,PAKENJENG,32.05.34,PAMULIHAN,32.05.34.2001,PAKENJENG,DESA,LAKI-LAKI,955,JIWA,2019
3010,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040004,PAKENJENG,32.05.34,PAMULIHAN,32.05.34.2001,PAKENJENG,DESA,PEREMPUAN,971,JIWA,2019
3011,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040005,PANANJUNG,32.05.34,PAMULIHAN,32.05.34.2004,PANANJUNG,DESA,LAKI-LAKI,919,JIWA,2019
3012,32,JAWA BARAT,3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040005,PANANJUNG,32.05.34,PAMULIHAN,32.05.34.2004,PANANJUNG,DESA,PEREMPUAN,936,JIWA,2019
3013,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050001,KARANGSARI,32.05.33,PAKENJENG,32.05.33.2012,KARANGSARI,DESA,LAKI-LAKI,2496,JIWA,2019
3014,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050001,KARANGSARI,32.05.33,PAKENJENG,32.05.33.2012,KARANGSARI,DESA,PEREMPUAN,2341,JIWA,2019
3015,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050002,TANJUNGMULYA,32.05.33,PAKENJENG,32.05.33.2003,TANJUNGMULYA,DESA,LAKI-LAKI,2119,JIWA,2019
3016,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050002,TANJUNGMULYA,32.05.33,PAKENJENG,32.05.33.2003,TANJUNGMULYA,DESA,PEREMPUAN,2054,JIWA,2019
3017,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050003,TANJUNGJAYA,32.05.33,PAKENJENG,32.05.33.2002,TANJUNGJAYA,DESA,LAKI-LAKI,2207,JIWA,2019
3018,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050003,TANJUNGJAYA,32.05.33,PAKENJENG,32.05.33.2002,TANJUNGJAYA,DESA,PEREMPUAN,2124,JIWA,2019
3019,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050004,TEGALGEDE,32.05.33,PAKENJENG,32.05.33.2010,TEGALGEDE,DESA,LAKI-LAKI,2798,JIWA,2019
3020,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050004,TEGALGEDE,32.05.33,PAKENJENG,32.05.33.2010,TEGALGEDE,DESA,PEREMPUAN,2700,JIWA,2019
3021,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050005,NEGLASARI,32.05.33,PAKENJENG,32.05.33.2001,NEGLASARI,KELURAHAN,LAKI-LAKI,2532,JIWA,2019
3022,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050005,NEGLASARI,32.05.33,PAKENJENG,32.05.33.2001,NEGLASARI,KELURAHAN,PEREMPUAN,2493,JIWA,2019
3023,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050006,SUKAMULYA,32.05.33,PAKENJENG,32.05.33.2005,SUKAMULYA,DESA,LAKI-LAKI,2350,JIWA,2019
3024,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050006,SUKAMULYA,32.05.33,PAKENJENG,32.05.33.2005,SUKAMULYA,DESA,PEREMPUAN,2241,JIWA,2019
3025,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050007,DEPOK,32.05.33,PAKENJENG,32.05.33.2011,DEPOK,DESA,LAKI-LAKI,1264,JIWA,2019
3026,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050007,DEPOK,32.05.33,PAKENJENG,32.05.33.2011,DEPOK,DESA,PEREMPUAN,1183,JIWA,2019
3027,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050008,PASIRLANGU,32.05.33,PAKENJENG,32.05.33.2006,PASIRLANGU,DESA,LAKI-LAKI,2911,JIWA,2019
3028,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050008,PASIRLANGU,32.05.33,PAKENJENG,32.05.33.2006,PASIRLANGU,DESA,PEREMPUAN,2608,JIWA,2019
3029,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050009,PANYINDANGAN,32.05.33,PAKENJENG,32.05.33.2009,PANYINDANGAN,DESA,LAKI-LAKI,1848,JIWA,2019
3030,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050009,PANYINDANGAN,32.05.33,PAKENJENG,32.05.33.2009,PANYINDANGAN,DESA,PEREMPUAN,1792,JIWA,2019
3031,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050010,WANGUNJAYA,32.05.33,PAKENJENG,32.05.33.2004,WANGUNJAYA,DESA,LAKI-LAKI,3007,JIWA,2019
3032,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050010,WANGUNJAYA,32.05.33,PAKENJENG,32.05.33.2004,WANGUNJAYA,DESA,PEREMPUAN,2891,JIWA,2019
3033,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050011,JATIWANGI,32.05.33,PAKENJENG,32.05.33.2008,JATIWANGI,DESA,LAKI-LAKI,2359,JIWA,2019
3034,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050011,JATIWANGI,32.05.33,PAKENJENG,32.05.33.2008,JATIWANGI,DESA,PEREMPUAN,2122,JIWA,2019
3035,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050012,TALAGAWANGI,32.05.33,PAKENJENG,32.05.33.2007,TALAGAWANGI,DESA,LAKI-LAKI,1459,JIWA,2019
3036,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050012,TALAGAWANGI,32.05.33,PAKENJENG,32.05.33.2007,TALAGAWANGI,DESA,PEREMPUAN,1244,JIWA,2019
3037,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050013,JAYAMEKAR,32.05.33,PAKENJENG,32.05.33.2013,JAYAMEKAR,KELURAHAN,LAKI-LAKI,2151,JIWA,2019
3038,32,JAWA BARAT,3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050013,JAYAMEKAR,32.05.33,PAKENJENG,32.05.33.2013,JAYAMEKAR,KELURAHAN,PEREMPUAN,2042,JIWA,2019
3039,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060001,CIGADOG,32.05.30,CIKELET,32.05.30.2004,COGADOG,DESA,LAKI-LAKI,2204,JIWA,2019
3040,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060001,CIGADOG,32.05.30,CIKELET,32.05.30.2004,COGADOG,DESA,PEREMPUAN,2110,JIWA,2019
3041,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060002,CIJAMBE,32.05.30,CIKELET,32.05.30.2007,CIJAMBE,DESA,LAKI-LAKI,1063,JIWA,2019
3042,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060002,CIJAMBE,32.05.30,CIKELET,32.05.30.2007,CIJAMBE,DESA,PEREMPUAN,1006,JIWA,2019
3043,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060003,CIKELET,32.05.30,CIKELET,32.05.30.2001,CIKELET,DESA,LAKI-LAKI,2721,JIWA,2019
3044,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060003,CIKELET,32.05.30,CIKELET,32.05.30.2001,CIKELET,DESA,PEREMPUAN,2601,JIWA,2019
3045,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060004,PAMALAYAN,32.05.30,CIKELET,32.05.30.2005,PAMALAYAN,DESA,LAKI-LAKI,901,JIWA,2019
3046,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060004,PAMALAYAN,32.05.30,CIKELET,32.05.30.2005,PAMALAYAN,DESA,PEREMPUAN,832,JIWA,2019
3047,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060005,LINGGAMANIK,32.05.30,CIKELET,32.05.30.2002,LINGGAMANIK,DESA,LAKI-LAKI,2954,JIWA,2019
3048,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060005,LINGGAMANIK,32.05.30,CIKELET,32.05.30.2002,LINGGAMANIK,DESA,PEREMPUAN,2836,JIWA,2019
3049,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060006,KARANGSARI,32.05.30,CIKELET,32.05.30.2006,KARANGSARI,DESA,LAKI-LAKI,2120,JIWA,2019
3050,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060006,KARANGSARI,32.05.30,CIKELET,32.05.30.2006,KARANGSARI,DESA,PEREMPUAN,1984,JIWA,2019
3051,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060007,KERTAMUKTI,32.05.30,CIKELET,32.05.30.2003,KERTAMUKTI,DESA,LAKI-LAKI,2509,JIWA,2019
3052,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060007,KERTAMUKTI,32.05.30,CIKELET,32.05.30.2003,KERTAMUKTI,DESA,PEREMPUAN,2305,JIWA,2019
3053,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060008,CIROYOM,32.05.30,CIKELET,32.05.30.2009,CIROYOM,KELURAHAN,LAKI-LAKI,1093,JIWA,2019
3054,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060008,CIROYOM,32.05.30,CIKELET,32.05.30.2009,CIROYOM,KELURAHAN,PEREMPUAN,1045,JIWA,2019
3055,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060009,GIRIMUKTI,32.05.30,CIKELET,32.05.30.2008,GIRIMUKTI,DESA,LAKI-LAKI,1476,JIWA,2019
3056,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060009,GIRIMUKTI,32.05.30,CIKELET,32.05.30.2008,GIRIMUKTI,DESA,PEREMPUAN,1332,JIWA,2019
3057,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060010,TIPAR,32.05.30,CIKELET,32.05.30.2011,TIPAR,KELURAHAN,LAKI-LAKI,3650,JIWA,2019
3058,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060010,TIPAR,32.05.30,CIKELET,32.05.30.2011,TIPAR,KELURAHAN,PEREMPUAN,3636,JIWA,2019
3059,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060011,AWASSAGARA,32.05.30,CIKELET,32.05.30.2010,AWASSAGARA,DESA,LAKI-LAKI,1809,JIWA,2019
3060,32,JAWA BARAT,3205,KABUPATEN GARUT,3205060,CIKELET,3205060011,AWASSAGARA,32.05.30,CIKELET,32.05.30.2010,AWASSAGARA,DESA,PEREMPUAN,1725,JIWA,2019
3061,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070001,MANCAGAHAR,32.05.27,PAMEUNGPEUK,32.05.27.2002,MANCAGAHAR,DESA,LAKI-LAKI,3229,JIWA,2019
3062,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070001,MANCAGAHAR,32.05.27,PAMEUNGPEUK,32.05.27.2002,MANCAGAHAR,DESA,PEREMPUAN,2986,JIWA,2019
3063,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070002,PAMEUNGPEUK,32.05.27,PAMEUNGPEUK,32.05.27.2001,PAMEUNGPEUK,DESA,LAKI-LAKI,6639,JIWA,2019
3064,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070002,PAMEUNGPEUK,32.05.27,PAMEUNGPEUK,32.05.27.2001,PAMEUNGPEUK,DESA,PEREMPUAN,6217,JIWA,2019
3065,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070003,MANDALAKASIH,32.05.27,PAMEUNGPEUK,32.05.27.2004,MANDALAKASIH,DESA,LAKI-LAKI,5671,JIWA,2019
3066,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070003,MANDALAKASIH,32.05.27,PAMEUNGPEUK,32.05.27.2004,MANDALAKASIH,DESA,PEREMPUAN,5233,JIWA,2019
3067,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070004,SIRNABAKTI,32.05.27,PAMEUNGPEUK,32.05.27.2007,SIRNABAKTI,DESA,LAKI-LAKI,3038,JIWA,2019
3068,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070004,SIRNABAKTI,32.05.27,PAMEUNGPEUK,32.05.27.2007,SIRNABAKTI,DESA,PEREMPUAN,2921,JIWA,2019
3069,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070005,PAAS,32.05.27,PAMEUNGPEUK,32.05.27.2003,PAAS,DESA,LAKI-LAKI,3361,JIWA,2019
3070,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070005,PAAS,32.05.27,PAMEUNGPEUK,32.05.27.2003,PAAS,DESA,PEREMPUAN,3195,JIWA,2019
3071,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070006,BOJONG,32.05.27,PAMEUNGPEUK,32.05.27.2006,BOJONG,DESA,LAKI-LAKI,2666,JIWA,2019
3072,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070006,BOJONG,32.05.27,PAMEUNGPEUK,32.05.27.2006,BOJONG,DESA,PEREMPUAN,2495,JIWA,2019
3073,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070007,JATIMULYA,32.05.27,PAMEUNGPEUK,32.05.27.2005,JATIMULYA,DESA,LAKI-LAKI,6427,JIWA,2019
3074,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070007,JATIMULYA,32.05.27,PAMEUNGPEUK,32.05.27.2005,JATIMULYA,DESA,PEREMPUAN,5989,JIWA,2019
3075,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070008,BOJONGKIDUL,32.05.27,PAMEUNGPEUK,32.05.27.2008,BOJONG KIDUL,DESA,LAKI-LAKI,6890,JIWA,2019
3076,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070008,BOJONGKIDUL,32.05.27,PAMEUNGPEUK,32.05.27.2008,BOJONG KIDUL,DESA,PEREMPUAN,6771,JIWA,2019
3077,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080001,MEKARSARI,32.05.29,CIBALONG,32.05.29.2006,MEKARSARI,DESA,LAKI-LAKI,1068,JIWA,2019
3078,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080001,MEKARSARI,32.05.29,CIBALONG,32.05.29.2006,MEKARSARI,DESA,PEREMPUAN,968,JIWA,2019
3079,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080002,KARYASARI,32.05.29,CIBALONG,32.05.29.2001,KARYASARI,DESA,LAKI-LAKI,1783,JIWA,2019
3080,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080002,KARYASARI,32.05.29,CIBALONG,32.05.29.2001,KARYASARI,DESA,PEREMPUAN,1662,JIWA,2019
3081,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080003,KARYA MUKTI,32.05.29,CIBALONG,32.05.29.2004,KARYAMUKTI,DESA,LAKI-LAKI,1478,JIWA,2019
3082,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080003,KARYA MUKTI,32.05.29,CIBALONG,32.05.29.2004,KARYAMUKTI,DESA,PEREMPUAN,1369,JIWA,2019
3083,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080004,SAGARA,32.05.29,CIBALONG,32.05.29.2005,SAGARA,DESA,LAKI-LAKI,2886,JIWA,2019
3084,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080004,SAGARA,32.05.29,CIBALONG,32.05.29.2005,SAGARA,DESA,PEREMPUAN,2852,JIWA,2019
3085,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080005,MAROKO,32.05.29,CIBALONG,32.05.29.2002,MAROKO,DESA,LAKI-LAKI,1300,JIWA,2019
3086,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080005,MAROKO,32.05.29,CIBALONG,32.05.29.2002,MAROKO,DESA,PEREMPUAN,1101,JIWA,2019
3087,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080006,SANCANG,32.05.29,CIBALONG,32.05.29.2003,SANCANG,DESA,LAKI-LAKI,4327,JIWA,2019
3088,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080006,SANCANG,32.05.29,CIBALONG,32.05.29.2003,SANCANG,DESA,PEREMPUAN,4234,JIWA,2019
3089,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080007,SIMPANG,32.05.29,CIBALONG,32.05.29.2007,SIMPANG,DESA,LAKI-LAKI,2996,JIWA,2019
3090,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080007,SIMPANG,32.05.29,CIBALONG,32.05.29.2007,SIMPANG,DESA,PEREMPUAN,2926,JIWA,2019
3091,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080008,CIGARONGGONG,32.05.29,CIBALONG,32.05.29.2009,CIGARONGGONG,DESA,LAKI-LAKI,2244,JIWA,2019
